epoch,train_loss,train_accuracy,train_macro_f1,val_loss,val_accuracy,val_macro_f1,val_macro_precision,val_macro_recall
13,0.47993158531995544,0.7791924336122227,0.7472580826552878,1.0403207815977242,0.7083076923076923,0.6320840063110816,0.6411092887373271,0.6900812435962091
14,0.46624690261742296,0.7939250636595125,0.7614635876255972,1.0447024874136999,0.6781538461538461,0.6135180505877076,0.6227902529633119,0.6796183512297377
15,0.4617132387429248,0.7931975263732266,0.7576342020264965,1.0768284656818097,0.6516923076923077,0.5919272771710867,0.6166601856543621,0.6694612706892525
16,0.45540867432025006,0.7859221535103674,0.7563551054589261,1.056142671218285,0.6646153846153846,0.5939655080033452,0.6040064962847472,0.6668032568330209
17,0.4471206511962019,0.7924699890869407,0.7571390042869085,1.0629189764903142,0.6836923076923077,0.6155712736958842,0.6215786101871804,0.6763540575937896
18,0.438852427546958,0.799017824663514,0.7677142135971518,1.0855288061362047,0.6984615384615385,0.615376334588292,0.6239666672377697,0.6712007658795148
19,0.4380049159111392,0.8026555110949436,0.7649464766983841,1.0897325788644643,0.6836923076923077,0.6227238703492414,0.6312492823125948,0.6842170891700565
20,0.43368553603593113,0.7961076755183704,0.768689735948473,1.090228039264679,0.7083076923076923,0.627772826081093,0.6330028182709865,0.6709100870986673
21,0.4284468846847552,0.8097489996362314,0.7758097519880085,1.1031092784588155,0.684923076923077,0.6127032669388073,0.6226376196128715,0.6683748868487509
22,0.4226620644385184,0.7961076755183704,0.7657084814598417,1.1103050698867212,0.6818461538461539,0.6161980018735791,0.6231323420206129,0.6780810286991855
23,0.4325766877375242,0.8006547835576573,0.7721365606738582,1.1138857389596792,0.6953846153846154,0.6255790902343947,0.6301290498303153,0.6810419953999496
24,0.4247521471656336,0.8021098581302292,0.7739098077880231,1.1295446901688209,0.6904615384615385,0.6228698505375023,0.6286754924694294,0.6711800618039536
25,0.4063759973349247,0.8059294288832303,0.7744311846391331,1.129563910300915,0.6744615384615384,0.6120605190701287,0.6197465670472969,0.6696479657179906
26,0.4184895752667947,0.8068388504910877,0.7729471580993209,1.1295876281078046,0.688,0.6264345406028284,0.635878366921734,0.6820553637248987
27,0.4064568911695012,0.8019279738086577,0.7720378010946529,1.1502316909019763,0.7003076923076923,0.6257968457077162,0.6315368702398556,0.6694845273509857
28,0.41803545180387003,0.8048381229538014,0.7733083969014859,1.132640675031222,0.6806153846153846,0.620022092409057,0.6245361758869493,0.6727517129677364
29,0.4236731115212307,0.7991997089850855,0.7658178974679337,1.1502405475469737,0.6843076923076923,0.6162268766575161,0.6200125936664694,0.6702851763582526
30,0.41297528818764656,0.8095671153146599,0.782331064532905,1.1420699588702274,0.684923076923077,0.6247569476355019,0.6325618519491002,0.6780268692590362
31,0.390522315756717,0.8079301564205166,0.7805128098970133,1.1904232010107774,0.7132307692307692,0.6262242713828382,0.6306317895806595,0.6638208388865883
32,0.4173636687109799,0.8066569661695162,0.7742372131710319,1.1829479255309472,0.7101538461538461,0.6321462190096869,0.6381506470667762,0.6752032569604728
33,0.40100222088805804,0.8121134958166606,0.7792761991979514,1.1875713302905744,0.6836923076923077,0.626502834622712,0.6365161098148039,0.6841852286278337
34,0.40842986832145517,0.8093852309930883,0.7794031954320054,1.1627355951529283,0.6904615384615385,0.6266812229087007,0.6329512518238972,0.6797734876954111
35,0.4002149710116624,0.8232084394325209,0.7864838091742072,1.1989829043241647,0.6793846153846154,0.6171742128095673,0.6231169338522109,0.6743411604314475
36,0.40415146843916117,0.8030192797380866,0.7711436756433326,1.1996341408949631,0.6658461538461539,0.604360066696482,0.6196688750007703,0.672745231302268
37,0.3866733871359702,0.8079301564205166,0.7732876216504319,1.1831526916944064,0.6658461538461539,0.6014968097208951,0.612522976503181,0.6673828997606469
38,0.40815114752732,0.8097489996362314,0.7798009448042579,1.1881796143238361,0.688,0.621844584301373,0.6228786668048394,0.6762161587285519
39,0.3986232043960477,0.8152055292833758,0.7775144288614914,1.1849317418978764,0.6843076923076923,0.6193847520032836,0.6212576559939889,0.6712673929105021
40,0.3939089023143259,0.8086576937068025,0.7754966477509286,1.2038786833469683,0.7113846153846154,0.6318886476591288,0.6318368585574727,0.6770320688049246
41,0.3939622568949737,0.8099308839578029,0.7768927604385033,1.229032319178948,0.6923076923076923,0.6252374592637366,0.631917459806593,0.6698248023760487
42,0.39445911870951567,0.8077482720989451,0.772997619206114,1.2207071193915147,0.6972307692307692,0.6302911826894677,0.6367450127416328,0.6690141714853518
43,0.3909400188519591,0.8142961076755184,0.7812755071117632,1.2328028172346261,0.6966153846153846,0.6286794689384884,0.6339948559265962,0.672519694638519
44,0.39634545688934436,0.8166606038559476,0.7808571590962288,1.2185259712292598,0.704,0.6304957116658115,0.6345843585137899,0.6682269323199153
45,0.39118479769548187,0.8184794470716624,0.7822942789294106,1.24752783540579,0.707076923076923,0.6319799170667241,0.6383169381639419,0.6694745771311474
46,0.3875316500273476,0.8082939250636595,0.7692898243749792,1.217604490830348,0.6886153846153846,0.6256598010839121,0.6287142779528745,0.672617876147646
47,0.3905063856185762,0.8164787195343761,0.7810582300860223,1.2581357907882103,0.6873846153846154,0.6174977034755887,0.6208031331023471,0.6673907401255462
48,0.3862348278247907,0.8197526373226628,0.7903218526590446,1.231520171238826,0.7046153846153846,0.6325833352494391,0.6359603410917842,0.6726069681309292
49,0.3952907061047795,0.8193888686795199,0.7844313235520222,1.2593878529622005,0.6996923076923077,0.6295175102384356,0.6346571455755337,0.6717832066205274
50,0.3872926502650154,0.8113859585303747,0.7764647798047782,1.2703039360413184,0.6904615384615385,0.6150976146384467,0.6201652289988258,0.6551658113933612
51,0.3863208587493147,0.8177519097853765,0.7849254025465797,1.2655807461371789,0.6843076923076923,0.6198611501869741,0.6239503882132149,0.6735722506390186
52,0.37679870315533026,0.8052018915969443,0.7732188540449688,1.2744827869488642,0.6898461538461539,0.6199732060445506,0.6228800161071951,0.6690353985351798
53,0.3785278672693252,0.813022917424518,0.7819426096918379,1.2683132426188541,0.7181538461538461,0.632376215040666,0.6396566121813337,0.6625309059853918
54,0.38622528019711166,0.8230265551109495,0.7892791712413033,1.2772550759682288,0.6892307692307692,0.623816461495441,0.6258221398741605,0.6736463212748536
55,0.3741422749814574,0.8164787195343761,0.786506456151968,1.2689465735508845,0.7046153846153846,0.6293603500603128,0.631761918567948,0.6762787699692875
56,0.3939958515276515,0.8202982902873772,0.7853479745888524,1.2725398556269132,0.6744615384615384,0.6055660528731838,0.6142150315010485,0.672500392990108
57,0.37697083393241243,0.8097489996362314,0.7773651344524802,1.2495659883205708,0.7083076923076923,0.6301912401462072,0.6303135301005107,0.673358589996108
58,0.3879250252342259,0.8215714805383776,0.7860098974526137,1.266760231751662,0.691076923076923,0.6266461763448946,0.6311607751396778,0.6733887011863188
59,0.3773309878541496,0.817570025463805,0.7864593593956256,1.2985040376002972,0.6978461538461539,0.6274385893083744,0.6296081145728334,0.6723925506895645
60,0.38208739520767115,0.8193888686795199,0.7856470900273477,1.29967935525454,0.7027692307692308,0.6206263833260113,0.6297566793243135,0.6715843062433987
